FORCE,EQ,0,0,-0.4536179522413022,-0.006097234230116216,-0.447520718011186,4.232923453830645
FORCE,EQ,0,1,-7.751859929393731,-0.007946071600254427,-7.743913857793477,2.4136407333805487
FORCE,EQ,0,2,-3.442472394007111,0.0,-3.442472394007111,5.181156582417804
FORCE,EQ,1,0,-22.690551793684108,0.007898764478635485,-22.698450558162744,3.8246137986772757
FORCE,EQ,1,1,20.260849406960688,2.5138331915478267E-4,20.26059802364153,1.6116248196612653
FORCE,EQ,1,2,0.8887316550204982,0.0,0.8887316550204982,4.413662438104352
FORCE,EQ,2,0,23.14416974592791,-0.0018015306374573451,23.14597127656537,3.3792321868273554
FORCE,EQ,2,1,-12.508989477566729,0.007694687892161569,-12.51668416545889,1.8319739813531568
FORCE,EQ,2,2,2.5537407389860127,0.0,2.5537407389860127,5.462424210915359
RESULT,EQ,148.94618231486518,-76.43888408822794,225.3850664030931,8.653704716659774,13.733355126926286,23.14597127656537,5.462424210915359,2.5820940337223217E-12,0.4546875,3.847948556425206,266.11582379139423,0.25987873417128343,15952213250,7478896916,68.08133774705927,498660208,FAIL
FORCE,COMPRESSED,0,0,3.3143903739314737,-0.15275794236815562,3.4671483162996295,2.8766295104599955
FORCE,COMPRESSED,0,1,1.2106276317916809,0.0050596903774781845,1.2055679414142026,3.6541149113749123
FORCE,COMPRESSED,0,2,9.552324635066157,0.0,9.552324635066157,3.501408232737106
FORCE,COMPRESSED,1,0,-15.59645030592992,0.16597843880799604,-15.762428744737916,1.72694537740646
FORCE,COMPRESSED,1,1,14.619981287886162,-0.013008659177462446,14.632989947063624,2.39411375504649
FORCE,COMPRESSED,1,2,-3.0680435002922364,0.0,-3.0680435002922364,2.4355327608685147
FORCE,COMPRESSED,2,0,12.282059931997878,-0.01322049682877849,12.295280428826656,2.765380833569109
FORCE,COMPRESSED,2,1,-15.830608919679435,0.007948968411046187,-15.838557888090481,3.7785564441520822
FORCE,COMPRESSED,2,2,-6.484281134773999,0.0,-6.484281134773999,2.610011967550415
RESULT,COMPRESSED,126.97660689013708,-76.42322056869435,203.39982745883142,5.129718713717104,10.649948365646528,15.838557888090481,3.7785564441520822,1.691923940356785E-12,0.452880859375,2.2533128170169046,454.4420074597738,0.44379102290993533,20333003000,9823916875,67.42400445496425,501664376,FAIL
FORCE,STRETCHED,0,0,1.6355887159992903,-0.061061742440550106,1.6966504584398405,3.4971724402025512
FORCE,STRETCHED,0,1,-14.562980856867284,0.06179026157325995,-14.624771118440544,5.246259634692109
FORCE,STRETCHED,0,2,3.3338767044568196,0.0,3.3338767044568196,3.4990081854254047
FORCE,STRETCHED,1,0,-28.557897581194084,0.006310796432862262,-28.564208377626947,3.708798637677973
FORCE,STRETCHED,1,1,20.59914198445864,0.018275941363747515,20.580866043094893,4.034261581021029
FORCE,STRETCHED,1,2,-0.16007110826693882,0.0,-0.16007110826693882,2.849503090830273
FORCE,STRETCHED,2,0,26.922308865196328,0.054750945813218814,26.86755791938311,2.3471017898912416
FORCE,STRETCHED,2,1,-6.036161127592095,-0.0800662031314765,-5.9560949244606185,2.9085514374316865
FORCE,STRETCHED,2,2,-3.1738055961898874,0.0,-3.1738055961898874,2.5671859388998084
RESULT,STRETCHED,153.18222477688235,-76.42077601701298,229.60300079389532,7.394130102528089,15.757900079615887,28.564208377626947,5.246259634692109,1.703419756224838E-12,0.45015869140625,2.7030198596236485,378.8355443835234,0.3699565863120346,25279113542,6713217667,79.01616602071357,502955480,FAIL
AGGREGATE,219.76309664528193,13.54422211562761,28.564208377626947,FAIL
DECISION,STEP_3_MULTI_NUCLEAR_VALIDATION_FAILED
